Datum;Uhrzeit;Deutschland/Österreich/Luxemburg[Euro/MWh];Dänemark 1[Euro/MWh];Dänemark 2[Euro/MWh];Frankreich[Euro/MWh];Italien (Nord)[Euro/MWh];Niederlande[Euro/MWh];Polen[Euro/MWh];Schweden 4[Euro/MWh];Schweiz[Euro/MWh];Slowenien[Euro/MWh];Tschechien[Euro/MWh];Ungarn[Euro/MWh]
16.02.2015;11:00;32,87;28,42;28,42;68,03;60,76;59,99;37,15;28,42;63,03;36,79;39,8;44,59
16.02.2015;12:00;30,59;28,22;28,22;63,3;58,65;63,3;36,65;28,22;60,07;36,94;37,44;43,69
16.02.2015;13:00;30,38;28,16;28,16;61,49;57,13;61,49;36,93;28,16;57,86;34,08;36,7;42,33
16.02.2015;14:00;30,57;28,13;28,13;54,01;59,83;54,01;36,51;28,13;59,01;31,25;36;41,43
16.02.2015;15:00;35;28,12;28,27;49,87;59,64;49,87;36,53;28,27;57,91;33,63;38,87;43,69
16.02.2015;16:00;40,68;28,25;28,49;52,46;60,08;52,46;36,53;28,49;58,01;36,1;41,15;44,97
16.02.2015;17:00;46,05;29,31;29,31;54,76;60,99;54,76;41,3;29,31;58,54;41,8;46,8;56,72
16.02.2015;18:00;54,15;28,42;29,18;65,34;68;65,34;43,33;29,18;68,14;47,76;49,26;60,66
16.02.2015;19:00;47,45;28,35;28,63;67,7;65;47,45;41,62;28,63;66,62;65;45,7;69
16.02.2015;20:00;42,99;27,99;27,99;61,49;60,99;45;36,6;27,99;58,68;60,99;45;90,01
16.02.2015;21:00;34,17;27,7;27,7;53,01;58,74;53,01;34,35;27,7;52,72;58,74;38,28;60,02
16.02.2015;22:00;31,34;27,48;27,48;49,99;57,28;49,71;30,37;27,48;52,04;33,66;35;37,39
16.02.2015;23:00;30,01;27,21;27,21;51,1;53,4;48,42;27,21;27,21;51,09;24,5;30,87;31,06
17.02.2015;00:00;29,09;26,34;26,34;46,96;44,16;44,94;-;26,34;47,16;26,65;30;30,53
17.02.2015;01:00;29,27;26,14;26,14;42,41;41;42,11;-;26,14;44,41;26,6;29,26;29,26
17.02.2015;02:00;29,79;26,09;26,09;41,23;40,48;39,94;-;26,09;42,9;24,15;26,8;26,8
17.02.2015;03:00;30,07;26,17;26,17;39,93;38,35;37,33;-;26,17;40,88;24,25;26,62;26,62
17.02.2015;04:00;30,03;26,72;26,72;36,26;37;36,26;-;26,72;39,54;25;27,6;27,6
17.02.2015;05:00;31,08;27,5;27,5;41,75;41,97;36,05;-;27,5;42,34;28,32;31,32;31,8
17.02.2015;06:00;44;28,04;28,04;47,54;49,99;44;32,08;28,04;49,91;40,49;44,09;44,55
17.02.2015;07:00;55,03;48,16;48,16;55,03;59;55,03;-;48,16;59,97;52,98;56;56,68
17.02.2015;08:00;55,55;54,22;54,22;55,55;63,21;55,55;-;54,22;60,41;56,88;59,49;59,49
17.02.2015;09:00;49,98;48,78;48,78;55,21;60;55,21;-;48,78;61,92;51,48;53,98;53,98
17.02.2015;10:00;47,91;46,76;46,76;55,49;57,24;55,49;-;46,76;60,05;46,5;48,05;48,05
17.02.2015;11:00;45,53;44,43;44,43;57,31;55,62;49;44,43;44,43;59,03;44,8;47,2;47,2
17.02.2015;12:00;43,31;42,27;42,27;54,18;50,13;43,55;42,27;42,27;55,51;42,76;45,26;45,29
17.02.2015;13:00;43,32;36,38;42,28;53;49,85;43,32;42,28;42,28;54,31;41,41;43,91;44,48
17.02.2015;14:00;43,51;37,39;40,52;51,07;53,28;43,51;40,52;40,52;53,01;41,5;44,3;44,5
17.02.2015;15:00;44,54;28,52;41,74;44,54;54,36;44,54;41,74;41,74;51,88;43,43;46;46
17.02.2015;16:00;44,92;28,32;42,07;44,92;56,84;44,92;42,07;42,07;54,28;46,33;47,68;47,68
17.02.2015;17:00;49,6;28,74;48,41;49,6;59,97;49,6;48,41;48,41;56,01;52;54,1;55,05
17.02.2015;18:00;62,51;28,57;52,94;62,51;64,09;62,51;52,94;52,94;62,96;60,89;63,79;63,79
17.02.2015;19:00;56,92;28,91;47,57;56,92;62,76;56,92;47,57;47,57;63,23;58,07;60,07;60,07
17.02.2015;20:00;49,94;26,86;35,44;53,59;58,87;49,94;43,17;35,44;56,03;47,83;50,43;51,09
17.02.2015;21:00;42,72;27,32;27,32;48,99;55,86;46,43;35,66;27,32;51,78;42,06;45;45,27
17.02.2015;22:00;40,08;26,83;26,83;52;53,71;47,44;36,17;26,83;50,46;37,97;40,95;40,95
17.02.2015;23:00;31,97;26,01;26,01;49,62;47,99;43,63;31,78;26,01;49,99;27,59;32;32,47
18.02.2015;00:00;30,3;25,41;25,41;47,96;54,73;40,46;-;25,41;47,22;54,73;33;33
18.02.2015;01:00;30,09;24,91;24,91;41,95;45,8;37,23;-;24,91;42,97;45,8;32,52;32,52
18.02.2015;02:00;30,03;24,66;24,66;42,08;42,43;36,07;-;24,66;41,58;42,43;31,1;31,1
18.02.2015;03:00;29,75;24,76;24,76;40;41,97;34,32;-;24,76;40,07;41,97;31,1;31,1
18.02.2015;04:00;31,03;25,57;25,57;39,26;41,97;34,95;-;25,57;39,44;41,97;30,9;30,9
18.02.2015;05:00;33,58;26,29;26,29;41,15;48,07;35,57;-;26,29;43,61;48,07;33,12;33,12
18.02.2015;06:00;47,91;27,52;27,52;49,09;56,43;47,91;33,34;27,52;51,08;56,43;45,5;45,5
18.02.2015;07:00;54,62;28,28;28,51;54,62;59,64;54,62;37,42;28,51;57,27;59,5;55,83;55,83
18.02.2015;08:00;57,8;28,7;32,19;57,8;64,34;57,8;42,2;32,19;60,24;62,99;57;57
18.02.2015;09:00;53,94;28,41;32,22;58,33;63,86;58,33;43,57;32,22;59,72;63,86;54,26;54,26
18.02.2015;10:00;54,02;28,14;32,13;56,69;60,3;54,2;43,51;32,13;58,1;56;49,38;49,38
18.02.2015;11:00;50,44;27,96;29,53;54,8;60;50,44;43,9;29,53;57,35;50,12;46,58;46,58
18.02.2015;12:00;47;27,87;28,44;54,85;53,2;47;43,19;28,44;54,01;49,3;43,8;44,59
18.02.2015;13:00;42,98;27,81;27,97;53,05;52,88;42,98;43,14;27,97;53,37;52,88;42;43,69
18.02.2015;14:00;42,92;27,78;27,78;50,36;54,67;42,92;41,96;27,78;54,03;54,67;41,9;43,58
18.02.2015;15:00;43,99;27,71;27,71;49,82;55,4;43,99;41,3;27,71;54,01;55,4;43,9;45,01
18.02.2015;16:00;44,71;27,75;27,75;47,06;60,96;44,71;42,74;27,75;55,07;60,96;45,1;46,61
18.02.2015;17:00;51,3;27,91;28,53;51,3;63,1;51,3;43,54;28,53;55,06;63,1;49,4;57,01
18.02.2015;18:00;58,85;27,92;28,53;58,85;70,38;58,85;44;28,53;62,04;70,38;56;61,03
18.02.2015;19:00;56,68;27,71;27,71;61,55;66,3;56,68;42,42;27,71;60,01;66,3;50,4;60,2
18.02.2015;20:00;44,94;27,25;27,25;59,14;60,99;48;41,73;27,25;57,97;60,99;46;55,62
18.02.2015;21:00;37,49;26,84;26,84;51,79;60,99;44,93;34,33;26,84;56,25;60,99;37,7;45,49
18.02.2015;22:00;32,27;26,08;26,08;55,46;59;42,12;32,26;26,08;56,14;59;31,99;42,95
18.02.2015;23:00;30,09;25;25;50,09;56,92;39,94;29,05;25;52,06;56,92;30;40,08
19.02.2015;00:00;30,9;23,86;23,86;47,54;54,3;44,94;-;23,86;50,26;24,4;30;30,94
19.02.2015;01:00;29,95;23;23;45,94;48;41,49;-;23;46,34;23,9;28,29;28,29
19.02.2015;02:00;28,07;22,69;22,69;44,35;45,5;39,74;-;22,69;44,59;22,74;26,94;26,94
19.02.2015;03:00;28,55;22,9;22,9;41,6;42,32;39,42;-;22,9;42,97;22,5;26,54;26,54
19.02.2015;04:00;29,93;23,95;23,95;40,84;42,32;38,7;-;23,95;42,35;23,84;27,04;27,04
19.02.2015;05:00;30,95;25;25;41,47;49,79;39,29;-;25;47,07;26,76;31,1;35,01
19.02.2015;06:00;36,93;26,29;26,29;47,17;57,55;39,71;34,73;26,29;53,94;35;41,08;43,62
19.02.2015;07:00;47,93;27,16;27,16;56,77;60,5;47,93;35,9;27,16;59,26;46,26;49;50,67
19.02.2015;08:00;50,45;27,38;27,38;59,03;64,01;55,93;40,3;27,38;62,24;47,5;47,7;50,5
19.02.2015;09:00;49,94;27,26;27,26;62,43;60,84;59,16;41,68;27,26;61,65;41,4;44;48,63
19.02.2015;10:00;47,07;27,24;27,24;61,49;57,28;60;39,07;27,24;59,97;37,93;41,8;45,41
19.02.2015;11:00;43,96;27,12;27,12;56,45;55,08;48;40,55;27,12;57,62;35,94;38,44;44,51
19.02.2015;12:00;37,61;26,96;26,96;53,95;48,46;43;42,28;26,96;53,1;33,65;35,9;44,51
19.02.2015;13:00;36,69;26,89;26,89;52,33;49,85;48;42,73;26,89;52,36;31,22;35,4;43,62
19.02.2015;14:00;36,28;26,82;26,82;49;52,9;49;39,15;26,82;52,69;29,61;33,4;43,11
19.02.2015;15:00;40,9;26,79;26,79;44,94;55,65;44,94;37,63;26,79;50,67;31,98;36,66;42,98
19.02.2015;16:00;44,87;26,87;26,87;44,94;62;44,94;39,35;26,87;51,02;37,77;42,1;45,04
19.02.2015;17:00;49,59;27,24;27,24;49,59;64,7;49,59;45,28;27,24;51,36;45,58;47,72;56,06
19.02.2015;18:00;48,99;27,29;27,29;61,3;73,24;57,44;48,66;27,29;59,69;73,24;53,04;73,02
19.02.2015;19:00;40,03;27,11;27,11;71,4;66,96;47,44;45,09;27,11;60,25;66,96;48,5;66,5
19.02.2015;20:00;37,39;26,61;26,61;57,25;60,99;49,2;37,6;26,61;56,1;60,99;43,14;57,09
19.02.2015;21:00;31,01;26,31;26,31;52;61,62;47,44;31,2;26,31;53,08;59,4;36,5;45,02
19.02.2015;22:00;30,03;25,78;25,78;54,44;59,05;49,2;33,48;25,78;54,09;32,42;32,81;41,37
19.02.2015;23:00;27,44;24,63;24,63;52,84;55,08;44,94;31,33;24,63;50,27;25,24;28,5;40,02
20.02.2015;00:00;25,5;22,61;22,61;48,15;52,23;42,44;-;22,61;48,3;24,5;27,6;31,23
20.02.2015;01:00;24,33;22,15;22,15;47,02;48,87;37,99;-;22,15;47;23,1;26,2;28
20.02.2015;02:00;22,85;22,09;22,09;44,16;44;34,9;-;22,09;44,1;21,31;25,5;25,58
20.02.2015;03:00;23,2;22,52;22,52;41,11;42,07;34,9;-;22,52;42,07;21,41;25,2;25,26
20.02.2015;04:00;23,48;23,48;23,48;40,52;42,13;34,9;-;23,48;42;23,21;26,21;31,01
20.02.2015;05:00;25,2;24,6;24,6;42,63;49,85;41,05;-;24,6;46,17;45;27,4;40,22
20.02.2015;06:00;29,14;25,81;25,81;49,29;56,93;49,29;34,03;25,81;48,34;29,71;32,3;45,09
20.02.2015;07:00;31,42;26,85;26,85;57,2;61,38;56,43;36,65;26,85;54,93;61,38;37,1;53,51
20.02.2015;08:00;32,8;27,02;27,02;57,18;66,65;54,18;42,39;27,02;55,97;66,65;40,9;54,48
20.02.2015;09:00;31,12;26,99;26,99;59,2;62,22;59,2;42,69;26,99;55,95;62,22;38,1;54
20.02.2015;10:00;30,06;27,01;27,01;57,44;58,6;57,44;43,23;27,01;54,94;58,6;34,68;52,46
20.02.2015;11:00;28,17;26,88;26,88;57,04;56,14;57,04;43,3;26,88;54,09;56,14;33,5;49,51
20.02.2015;12:00;26,66;26,66;26,66;53,45;50,59;53,45;43,25;26,66;50,38;50,59;29,9;49,21
20.02.2015;13:00;26,5;26,5;26,5;52,96;50,59;57,83;43,21;26,5;50,04;50,59;30,4;46,29
20.02.2015;14:00;27,17;26,51;26,51;51,9;51,76;52;42,59;26,51;49,62;34,07;30,9;45,84
20.02.2015;15:00;31,09;26,49;26,49;49,81;56,24;51;38,27;26,49;49,13;39,04;36;45,84
20.02.2015;16:00;32,17;26,63;26,63;49,4;61,65;51;41,25;26,63;49,01;59,5;38,9;50,16
20.02.2015;17:00;42,95;27,07;27,07;50,39;64,41;51;43,89;27,07;49,08;64,41;46,1;60,89
20.02.2015;18:00;49,1;27,18;27,18;53;73,34;53;45,14;27,18;54,08;73,34;49,18;62,92
20.02.2015;19:00;44,61;26,91;26,91;54,58;65,62;50;43,84;26,91;55,2;65,62;44,33;60,89
20.02.2015;20:00;39,34;26,39;26,39;51,96;60,86;51,96;44,09;26,39;50,93;59,5;36,86;55,5
20.02.2015;21:00;31,08;26,2;26,2;49,93;58,71;49,93;37;26,2;49,14;30;32,1;42,23
20.02.2015;22:00;31,02;25,98;25,98;51,99;55,63;51,99;37,24;25,98;49,95;29,76;30,96;42,06
20.02.2015;23:00;29,69;25,55;25,55;50,93;49,38;50,93;30,76;25,55;48,07;25,7;27,9;42,24
21.02.2015;00:00;28,57;25,46;25,46;50,03;48,86;50,03;-;25,46;48,35;48,86;25;42,01
21.02.2015;01:00;25,51;25,11;25,11;45,1;45,1;45,1;-;25,11;45,28;22,52;23;40,51
21.02.2015;02:00;25,58;25,09;25,09;41,25;41,5;41,25;-;25,09;43,03;41,5;19,38;35,58
21.02.2015;03:00;24,94;24,94;24,94;39,1;40,74;39,1;-;24,94;40,06;19;19,6;25,62
21.02.2015;04:00;24,96;24,96;24,96;37,49;40,21;37,49;-;24,96;38,58;19;20,05;28,07
21.02.2015;05:00;24,88;24,88;24,88;39,94;41,39;39,94;-;24,88;40,23;17,68;22,05;31,28
21.02.2015;06:00;25,08;25,08;25,08;42,63;48,06;42,63;-;25,08;41,82;17,56;22,1;31,28
21.02.2015;07:00;25,69;25,69;25,69;47,42;48,86;47,42;25,69;25,69;47,04;22,5;24;40,28
21.02.2015;08:00;26,08;26,06;26,06;47,24;51,67;47,24;31,77;26,06;48,14;51,67;25,68;41,41
21.02.2015;09:00;27,03;26,38;26,38;52,78;52,5;52,78;35,44;26,38;50,53;52,5;27,3;43,66
21.02.2015;10:00;28,26;26,7;26,7;55,97;53,31;55,97;35,48;26,7;50,93;25,38;26,86;41,03
21.02.2015;11:00;27,33;26,67;26,67;55,08;53,45;59,96;35,88;26,67;50,43;25,14;26,5;40,28
21.02.2015;12:00;26,17;26,17;26,17;53,7;48,86;53,7;35,5;26,17;49,72;23,3;24,65;37,81
21.02.2015;13:00;25,98;25,98;25,98;49,34;46;49,34;35,49;25,98;48,1;18,81;23,3;32,15
21.02.2015;14:00;25,97;25,97;25,97;48,05;41,94;48,05;34,87;25,97;47,1;19,79;23,45;26,78
21.02.2015;15:00;29,44;26,18;26,18;45,06;45,2;45,06;31,61;26,18;47,04;22,61;27;28,55
21.02.2015;16:00;31;26,36;26,36;44,93;47,8;44,93;31,4;26,36;47,82;25,73;30,5;35,03
21.02.2015;17:00;40,96;26,82;26,82;47,67;52,01;48,64;35,72;26,82;49,03;32,9;36,4;47,04
21.02.2015;18:00;49,15;26,91;26,91;61,06;62,49;61,06;41,48;26,91;53,93;43,35;44,8;55,92
21.02.2015;19:00;43,42;26,64;26,64;61,86;62,85;51,77;38,62;26,64;54,57;38,16;42,5;46,97
21.02.2015;20:00;38,62;26,25;26,25;52,1;54,03;44,99;35,4;26,25;50,48;33;36;43,66
21.02.2015;21:00;37,47;26,03;26,03;45,81;48,86;45,81;31,26;26,03;48,99;27;32,3;32,41
21.02.2015;22:00;34,2;25,86;25,86;49,55;46,9;42,44;30,99;25,86;48,67;29,85;31,68;31,68
21.02.2015;23:00;31,93;25,35;25,35;50,77;46,42;50,77;26,75;25,35;47,71;24,1;28;28
22.02.2015;00:00;36,86;25,32;25,32;41,77;54,55;41,77;-;25,32;49,03;26,75;28,54;28,54
22.02.2015;01:00;31,95;25,03;25,03;39,26;45,28;39,26;-;25,03;45,64;25;27,24;27,24
22.02.2015;02:00;31,08;24,81;24,81;39,74;41,18;39,74;-;24,81;42,62;25,14;26,36;26,36
22.02.2015;03:00;31,1;24,72;24,72;35,26;41;35,26;-;24,72;38,96;25,08;26,29;26,29
22.02.2015;04:00;32,21;24,76;24,76;32,21;41;32,21;-;24,76;37,07;25,42;26,1;26,1
22.02.2015;05:00;31,04;24,98;24,98;32,23;42,69;32,23;-;24,98;37,96;24;26,01;26,01
22.02.2015;06:00;28,03;25,13;25,13;33,4;45;33,4;-;25,13;39,29;21,36;24,98;24,98
22.02.2015;07:00;29,01;25,33;25,33;35,88;48;35,88;-;25,33;41,59;21,4;26,79;26,79
22.02.2015;08:00;35,01;25,88;25,88;43,98;41,5;43,98;28,83;25,88;44,75;25;29,4;29,4
22.02.2015;09:00;40,98;26,11;26,11;44,05;53,56;44,05;34,74;26,11;46,79;28;31,6;31,6
22.02.2015;10:00;41,9;26,22;26,22;43,98;64,11;44,94;37,56;26,22;45,4;27,63;32,19;32,89
22.02.2015;11:00;40,73;26,18;26,18;43,85;62,85;47,56;37,55;26,18;44,36;33;33,1;38,06
22.02.2015;12:00;36,33;25,84;25,84;43,55;55,77;43,55;37,3;25,84;45,02;28;31,31;34,02
22.02.2015;13:00;29,62;25,52;25,52;40;52,33;40;38,8;25,52;41,25;24;27,4;27,95
22.02.2015;14:00;26,9;25,31;25,31;29,88;52,35;34,94;38,17;25,31;31,79;20,75;26,9;26,9
22.02.2015;15:00;25,05;25,05;25,05;25,05;53,98;34,94;35,02;25,05;28,97;22;28,28;28,28
22.02.2015;16:00;28,03;25,87;25,87;28,03;54,71;35,02;34,49;25,87;30,03;22;29,9;29,9
22.02.2015;17:00;39,94;26,51;26,51;39,94;57,49;39,94;38,59;26,51;39,55;30,33;36,43;38,2
22.02.2015;18:00;49,85;26,72;26,72;49,85;62,59;59,94;42,14;26,72;50,48;38,1;42,61;46,07
22.02.2015;19:00;44,1;26,52;26,52;53;65;53;39,97;26,52;52,91;36,3;40;45,03
22.02.2015;20:00;31,09;26,07;26,07;48,99;61,25;48,99;39,24;26,07;49,78;31,1;32;40
22.02.2015;21:00;28,69;26,02;26,02;43,6;57;43,6;38,9;26,02;46,67;26,44;27,55;31,24
22.02.2015;22:00;30,01;25,54;25,54;41,1;55,33;41,1;35,61;25,54;46,68;25,63;26,91;26,91
22.02.2015;23:00;25,08;25,07;25,07;41,84;50,97;39,96;27,85;25,07;45,49;19,44;20,4;20,4
23.02.2015;00:00;18,62;18,62;23,66;41,16;41,3;34,99;-;23,66;42,22;15;14,8;14,8
23.02.2015;01:00;16,53;16,53;22,35;39,02;39,18;32,42;-;22,35;40,38;13,5;13,49;13,49
23.02.2015;02:00;14,09;14,09;22,13;38,99;38,18;35,45;-;22,13;38,08;6;10;10
23.02.2015;03:00;11,9;11,9;22,2;32;36,39;32;-;22,2;35,41;6;9,01;9,01
23.02.2015;04:00;12,25;12,25;22,58;31,74;36,39;31,74;-;22,58;35,07;4,46;8;8
23.02.2015;05:00;18,18;18,18;23,2;36,93;41,23;35,46;-;23,2;39,62;7,5;12,2;12,2
23.02.2015;06:00;29,06;25,64;25,64;46,33;53,07;44,99;30,07;25,64;47,98;21;26,25;33,26
23.02.2015;07:00;32,19;26,61;26,61;53,28;56,35;53,28;30,56;26,61;52,17;56,35;32,4;44,5
23.02.2015;08:00;30,65;26,73;26,73;58,08;62,75;58,08;31,64;26,73;53,78;62,75;34,2;45,02
23.02.2015;09:00;35,01;26,71;26,71;59,74;56,59;61,41;35,72;26,71;53,97;56,59;35,79;44,5
23.02.2015;10:00;35,79;26,69;26,69;55,86;54,86;63,11;35,67;26,69;53,99;54,86;35,67;42,25
23.02.2015;11:00;38,58;26,65;26,65;54,02;53,79;54,02;35,24;26,65;54,04;36;40,6;41,07
23.02.2015;12:00;39,94;26,61;26,61;55,67;51,99;55,67;35,41;26,61;52,29;51,99;40,8;41,09
23.02.2015;13:00;40,84;26,59;26,59;50,57;51,92;50,57;35,87;26,59;52,04;51,92;43,1;43,88
23.02.2015;14:00;39,99;26,63;26,63;49,03;52;49,03;34,65;26,63;51,99;52;42,55;43,63
23.02.2015;15:00;40,98;26,64;26,64;44,07;54,14;44,07;34,37;26,64;51,56;54,14;43,51;43,51
23.02.2015;16:00;40,66;26,7;26,7;40,66;56,99;40,66;33,75;26,7;50,03;40,5;43,55;44,03
23.02.2015;17:00;42,56;27,13;27,13;42,56;61,24;42,56;39,3;27,13;50,03;45,05;47,46;48,82
23.02.2015;18:00;53;27,28;27,28;53;64,11;53;38,87;27,28;54,93;55,5;52,65;55,93
23.02.2015;19:00;46,18;26,95;26,95;53,06;62,76;47,44;39,85;26,95;55,02;48;47,7;52,14
23.02.2015;20:00;37,32;26,55;26,55;49,25;59,37;46,99;37,11;26,55;49,99;59;43,9;57,02
23.02.2015;21:00;30,98;26,38;26,38;46,5;59,35;46,5;34,13;26,38;47,69;35,49;37,71;41,18
23.02.2015;22:00;30,08;26,1;26,1;47,02;55,01;47,02;30,94;26,1;47,64;33,5;33,89;34,99
23.02.2015;23:00;24,93;24,93;24,93;46,72;53,98;40;25,46;24,93;45,91;27,99;30,59;31,24
24.02.2015;00:00;25,77;24,98;24,98;43,19;44,1;39,94;-;24,98;44,07;29,66;25,44;25,44
24.02.2015;01:00;25,08;24,64;24,64;38,62;40,95;35,8;-;24,64;40,14;24,08;24,01;24,01
24.02.2015;02:00;23,9;23,9;23,9;37,93;38,43;34,8;-;23,9;39,05;25,57;22,3;22,3
24.02.2015;03:00;24;24;24;32,1;36,28;32,1;-;24;37,68;25,49;22,03;22,03
24.02.2015;04:00;24,91;24,91;24,91;30,91;35,4;30,91;-;24,91;36,81;26,53;22,99;22,99
24.02.2015;05:00;24,98;24,98;24,98;37,58;39,66;32,9;-;24,98;40,04;39,66;26,76;31,01
24.02.2015;06:00;30,09;26,18;26,18;45;54,48;39,94;-;26,18;47,97;54,48;35,96;37,75
24.02.2015;07:00;40,94;26,94;26,94;50,76;58,65;50;-;26,94;53,45;58,65;37,9;50,84
24.02.2015;08:00;42,92;27,01;27,01;51,47;63,15;44,94;-;27,01;56,94;63,15;37,73;49,04
24.02.2015;09:00;37,87;26,86;26,86;52,29;59,4;52,29;-;26,86;57,21;59,4;36,34;46,97
24.02.2015;10:00;30,86;26,8;26,8;52,52;57,24;52,52;-;26,8;55,88;57,24;32,4;46,29
24.02.2015;11:00;30,05;26,67;26,67;51,2;58,12;51,2;-;26,67;53,48;58,12;30,3;45,07
24.02.2015;12:00;29;26,5;26,5;48,41;54,48;48,41;-;26,5;52,23;54,48;29,2;45,4
24.02.2015;13:00;29,6;26,42;26,42;46,87;53,98;46,87;-;26,42;51,16;53,98;28,2;45,05
24.02.2015;14:00;31,08;26,35;26,35;46,15;53,23;46,15;-;26,35;51,07;53,23;29,9;43,6
24.02.2015;15:00;40,59;26,33;26,33;41,12;54,36;41,12;-;26,33;51,9;54,36;32;41,35
24.02.2015;16:00;42,31;26,3;26,3;42,31;57,8;42,31;-;26,3;51,2;57,8;37,14;42,25
24.02.2015;17:00;47,93;26,66;26,66;47,93;59,97;47,93;-;26,66;51,18;59,97;42,5;46,29
24.02.2015;18:00;54,95;26,79;26,79;54,95;66,97;54,95;-;26,79;54,14;64,2;50,6;53,71
24.02.2015;19:00;52,91;26,55;26,55;58,51;62,85;52,91;-;26,55;55,04;62,85;48,35;49,21
24.02.2015;20:00;44,4;26,17;26,17;51,5;58,67;48;-;26,17;52,59;58,67;40,6;44,72
24.02.2015;21:00;38;25,92;25,92;47,11;55,8;47,11;-;25,92;50,19;55,8;33,99;37,01
24.02.2015;22:00;31,05;25,37;25,37;49,33;53,28;44,94;-;25,37;50,8;53,28;33,42;34,35
24.02.2015;23:00;28,19;24,6;24,6;48,91;50,08;38;-;24,6;48,73;48,94;29,04;31,01
25.02.2015;00:00;29,62;23,51;23,51;45,93;45,93;37,44;-;23,51;46,17;25,71;29,21;29,21
25.02.2015;01:00;30,04;23,12;23,12;39,92;39,92;36,3;-;23,12;42,92;25,5;28,5;28,5
25.02.2015;02:00;28,68;22,99;22,99;39,5;39,5;34,9;-;22,99;40,93;24,42;27,41;27,41
25.02.2015;03:00;29,45;23,26;23,26;36,28;36,28;34,9;-;23,26;38,06;24,1;27,25;27,25
25.02.2015;04:00;30,02;24,19;24,19;35,54;35,54;33,1;-;24,19;37,08;27,1;28,9;28,9
25.02.2015;05:00;30,01;25,17;25,17;39,95;39,95;33,58;-;25,17;41,86;28,04;30,9;31,22
25.02.2015;06:00;42,97;26,16;26,16;48,34;49,5;42,97;35,35;26,16;49,54;37,98;40,33;42,23
25.02.2015;07:00;51,5;27,25;27,25;51,5;56,99;51,5;39,75;27,25;54,61;53,71;50;53,68
25.02.2015;08:00;49,9;27,61;27,61;52,24;63;49,9;45;27,61;56,06;50,1;52,6;52,71
25.02.2015;09:00;49,61;27,59;27,59;53,67;59,34;49,61;46,63;27,59;57,35;47;48,29;49,42
25.02.2015;10:00;50;27,55;27,55;53,53;56,99;50;45,38;27,55;56,6;45;46,1;46,94
25.02.2015;11:00;51,66;27,31;27,31;53,37;55,56;51,66;43,69;27,31;54,94;48,14;45,14;45,14
25.02.2015;12:00;44,23;27,22;27,22;53,55;53,55;47,99;44,3;27,22;54,05;48;42,79;45,06
25.02.2015;13:00;43,9;27,11;27,11;52,39;53,18;49,94;43,56;27,11;52,82;45,3;43,1;45,01
25.02.2015;14:00;46,87;27,18;27,18;49,13;56;46,87;42,38;27,18;52,42;42,25;45;45,01
25.02.2015;15:00;46,96;27,27;27,27;46,96;57,62;46,96;42,04;27,27;51,61;43,67;46,17;46,17
25.02.2015;16:00;49,93;27,08;27,08;49,93;59,68;49,93;40,81;27,08;51,14;45,4;47,19;47,19
25.02.2015;17:00;49,91;28,03;45,63;49,91;60,08;49,91;45,63;45,63;54,51;55,45;53,5;53,91
25.02.2015;18:00;68,34;65,07;66,27;68,34;69;68,34;50,19;50,19;62,25;61,36;61,7;61,7
25.02.2015;19:00;62,16;50,3;50,3;62,16;64;62,16;49,31;49,31;60,26;58,77;59,41;59,41
25.02.2015;20:00;52,25;48,98;48,98;52,25;58,67;52,25;45,17;45,17;54,35;49;50,4;52,81
25.02.2015;21:00;47,66;26,82;26,82;47,66;56,99;47,66;38,23;26,82;50,64;41,29;44,45;44,45
25.02.2015;22:00;42,4;26,44;26,44;48;54,23;48;34,43;26,44;52,05;37,73;38,43;39,57
25.02.2015;23:00;34,54;25,96;25,96;48,34;50,43;48,34;31,33;25,96;49,92;29,58;32,49;32,59
26.02.2015;00:00;30,9;25,64;25,64;46,43;49,9;46,43;-;25,64;46,42;31,89;32,42;32,42
26.02.2015;01:00;30,9;25,26;25,26;42,92;42,92;42,92;-;25,26;40,76;31,38;31,25;31,25
26.02.2015;02:00;29,85;25,07;25,07;41,96;41,96;41,96;-;25,07;39,92;29,18;29,7;29,7
26.02.2015;03:00;29,03;25,08;25,08;38,27;40,21;38,27;-;25,08;37,03;30,99;29,41;29,41
26.02.2015;04:00;29,43;25,55;25,55;38,05;39,59;36,28;-;25,55;36,91;30,78;31,1;31,1
26.02.2015;05:00;30,82;26,05;26,05;39,23;41,22;38;-;26,05;39,93;33,23;32,7;35,52
26.02.2015;06:00;47,38;26,83;26,83;47,38;55,93;47,38;37,15;26,83;49,66;50,11;47,26;47,63
